Interval Start Date/Time,Net Consumption (kWh),Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2021-10-10,13.67,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-10,2021.0,10.0,10.0,†,7.0,,1.0,,4.0,,14.0,,0.0,,3.8,,0.0,,3.8,,0.0,,,,,
2021-10-11,15.59,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-11,2021.0,10.0,11.0,†,8.0,,-1.0,,3.5,,14.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-10-12,12.77,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-12,2021.0,10.0,12.0,†,6.0,,-2.0,,2.0,,16.0,,0.0,,1.8,,0.0,,1.8,,0.0,,,,,
2021-10-13,13.75,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-13,2021.0,10.0,13.0,†,7.0,,1.0,,4.0,,14.0,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
2021-10-14,15.39,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-14,2021.0,10.0,14.0,†,8.5,,-1.0,,3.8,,14.2,,0.0,,0.4,,0.0,,0.4,,0.0,,,,,
2021-10-15,13.14,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-15,2021.0,10.0,15.0,†,10.0,,3.5,,6.8,,11.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-10-16,10.67,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-16,2021.0,10.0,16.0,†,13.0,,7.0,,10.0,,8.0,,0.0,,0.6,,0.0,,0.6,,0.0,,,,,
2021-10-17,10.81,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-17,2021.0,10.0,17.0,†,15.0,,7.0,,11.0,,7.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-10-18,10.23,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-18,2021.0,10.0,18.0,†,12.0,,5.5,,8.8,,9.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-10-19,14.32,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-19,2021.0,10.0,19.0,†,13.0,,0.0,,6.5,,11.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-10-20,12.99,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-20,2021.0,10.0,20.0,†,13.5,,4.0,,8.8,,9.2,,0.0,,0.6,,0.0,,0.6,,0.0,,,,,
2021-10-21,12.14,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-21,2021.0,10.0,21.0,†,12.5,,3.0,,7.8,,10.2,,0.0,,1.8,,0.0,,1.8,,0.0,,,,,
2021-10-22,10.19,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-22,2021.0,10.0,22.0,†,11.5,,7.5,,9.5,,8.5,,0.0,,1.0,,0.0,,1.0,,0.0,,,,,
2021-10-23,12.96,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-23,2021.0,10.0,23.0,†,11.0,,4.0,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-10-24,12.06,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-24,2021.0,10.0,24.0,†,11.5,,6.5,,9.0,,9.0,,0.0,,2.4,,0.0,,2.4,,0.0,,,,,
2021-10-25,10.42,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-25,2021.0,10.0,25.0,†,12.0,,3.5,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-10-26,12.29,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-26,2021.0,10.0,26.0,†,11.0,,6.0,,8.5,,9.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-10-27,10.41,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-27,2021.0,10.0,27.0,†,10.5,,5.5,,8.0,,10.0,,0.0,,3.6,,0.0,,3.6,,0.0,,,,,
2021-10-28,11.6,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-28,2021.0,10.0,28.0,†,4.0,,3.0,,3.5,,14.5,,0.0,,13.0,,0.0,,13.0,,0.0,,,,,
2021-10-29,16.35,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-29,2021.0,10.0,29.0,†,4.5,,1.5,,3.0,,15.0,,0.0,,4.6,,0.0,,4.6,,0.0,,,,,
2021-10-30,21.77,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-30,2021.0,10.0,30.0,†,1.5,,-5.0,,-1.8,,19.8,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-10-31,20.9,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-10-31,2021.0,10.0,31.0,†,1.0,,-6.0,,-2.5,,20.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-11-01,17.77,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-01,2021.0,11.0,1.0,†,3.0,,-6.0,,-1.5,,19.5,,0.0,,1.8,,0.0,T,1.8,,0.0,,,,,
2021-11-02,17.68,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-02,2021.0,11.0,2.0,†,6.0,,-0.5,,2.8,,15.2,,0.0,,3.6,,0.0,,3.6,,0.0,,,,,
2021-11-03,15.39,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-03,2021.0,11.0,3.0,†,8.0,,4.0,,6.0,,12.0,,0.0,,4.0,,0.0,,4.0,,0.0,,,,,
2021-11-04,11.68,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-04,2021.0,11.0,4.0,†,10.0,,5.5,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-11-05,10.31,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-05,2021.0,11.0,5.0,†,10.0,,3.0,,6.5,,11.5,,0.0,,0.8,,0.0,,0.8,,0.0,,,,,
2021-11-06,10.97,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-06,2021.0,11.0,6.0,†,6.5,,-0.5,,3.0,,15.0,,0.0,,0.4,,0.0,,0.4,,0.0,,,,,
2021-11-07,14.79,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-07,2021.0,11.0,7.0,†,7.0,,0.0,,3.5,,14.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-11-08,11.84,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-08,2021.0,11.0,8.0,†,6.0,,-1.0,,2.5,,15.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-11-09,12.61,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-09,2021.0,11.0,9.0,†,8.0,,2.0,,5.0,,13.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-11-10,11.96,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-10,2021.0,11.0,10.0,†,7.0,,0.5,,3.8,,14.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-11-11,14.75,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-11,2021.0,11.0,11.0,†,5.0,,-0.5,,2.3,,15.7,,0.0,,0.8,,0.0,,0.8,,0.0,,,,,
2021-11-12,13.86,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-12,2021.0,11.0,12.0,†,10.0,,3.0,,6.5,,11.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-11-13,13.06,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-13,2021.0,11.0,13.0,†,7.0,,3.0,,5.0,,13.0,,0.0,,6.2,,0.0,,6.2,,0.0,,,,,
2021-11-14,15.23,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-14,2021.0,11.0,14.0,†,5.0,,0.5,,2.8,,15.2,,0.0,,8.4,,0.0,,8.4,,0.0,,,,,
2021-11-15,9.22,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-15,2021.0,11.0,15.0,†,10.0,,2.5,,6.3,,11.7,,0.0,,11.8,,0.0,,11.8,,0.0,,,,,
2021-11-16,19.83,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-16,2021.0,11.0,16.0,†,2.0,,-3.0,,-0.5,,18.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-11-17,10.99,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-17,2021.0,11.0,17.0,†,-1.0,,-7.5,,-4.3,,22.3,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-11-18,16.48,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-18,2021.0,11.0,18.0,†,-1.5,,-3.0,,-2.3,,20.3,,0.0,,0.0,,7.8,,7.8,,0.0,,,,,
2021-11-19,17.84,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-19,2021.0,11.0,19.0,†,-1.0,,-3.0,,-2.0,,20.0,,0.0,,0.0,,0.0,,0.0,,8.0,,,,,
2021-11-20,18.67,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-20,2021.0,11.0,20.0,†,1.0,,-6.5,,-2.8,,20.8,,0.0,,0.0,,4.0,,4.0,,7.0,,,,,
2021-11-21,16.64,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-21,2021.0,11.0,21.0,†,2.0,,-2.0,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,10.0,,,,,
2021-11-22,10.78,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-22,2021.0,11.0,22.0,†,4.5,,0.0,,2.3,,15.7,,0.0,,0.0,,0.0,,0.0,,8.0,,,,,
2021-11-23,11.56,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-23,2021.0,11.0,23.0,†,3.5,,-2.0,,0.8,,17.2,,0.0,,0.0,,0.0,,0.0,,7.0,,,,,
2021-11-24,18.62,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-24,2021.0,11.0,24.0,†,5.0,,-5.0,,0.0,,18.0,,0.0,,0.0,,0.0,T,0.0,T,7.0,,,,,
2021-11-25,16.15,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-25,2021.0,11.0,25.0,†,3.5,,0.0,,1.8,,16.2,,0.0,,0.0,,0.0,,0.0,,6.0,,,,,
2021-11-26,11.35,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-26,2021.0,11.0,26.0,†,9.0,,1.0,,5.0,,13.0,,0.0,,0.0,,0.0,,0.0,,3.0,,,,,
2021-11-27,14.65,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-27,2021.0,11.0,27.0,†,4.0,,-1.0,,1.5,,16.5,,0.0,,1.6,,0.0,,1.6,,0.0,,,,,
2021-11-28,16.06,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-28,2021.0,11.0,28.0,†,9.5,,1.5,,5.5,,12.5,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
2021-11-29,10.44,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-29,2021.0,11.0,29.0,†,9.5,,0.0,,4.8,,13.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-11-30,11.68,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-11-30,2021.0,11.0,30.0,†,12.0,,2.0,,7.0,,11.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-12-01,8.87,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-01,2021.0,12.0,1.0,†,12.5,,9.0,,10.8,,7.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-12-02,9.31,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-02,2021.0,12.0,2.0,†,4.5,,1.0,,2.8,,15.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2021-12-03,12.99,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-03,2021.0,12.0,3.0,†,-1.5,,-4.0,,-2.8,,20.8,,0.0,,0.0,,1.8,,1.8,,0.0,,,,,
2021-12-04,20.74,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-04,2021.0,12.0,4.0,†,-2.5,,-4.5,,-3.5,,21.5,,0.0,,0.0,,5.4,,5.4,,2.0,,,,,
2021-12-05,18.96,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-05,2021.0,12.0,5.0,†,-4.0,,-9.0,,-6.5,,24.5,,0.0,,0.0,,3.6,,3.6,,6.0,,,,,
2021-12-06,15.99,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-06,2021.0,12.0,6.0,†,-5.0,,-8.0,,-6.5,,24.5,,0.0,,0.0,,0.0,,0.0,,9.0,,,,,
2021-12-07,22.34,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-07,2021.0,12.0,7.0,†,0.0,,-7.0,,-3.5,,21.5,,0.0,,0.0,,3.2,,3.2,,8.0,,,,,
2021-12-08,17.11,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-08,2021.0,12.0,8.0,†,0.0,,-4.0,,-2.0,,20.0,,0.0,,0.0,,1.0,,1.0,,10.0,,,,,
2021-12-09,17.13,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-09,2021.0,12.0,9.0,†,-4.0,,-6.5,,-5.3,,23.3,,0.0,,0.0,,0.0,,0.0,,9.0,,,,,
2021-12-10,20.68,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-10,2021.0,12.0,10.0,†,4.5,,-10.0,,-2.8,,20.8,,0.0,,0.0,,0.0,,0.0,,8.0,,,,,
2021-12-11,20.49,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-11,2021.0,12.0,11.0,†,5.0,,-3.0,,1.0,,17.0,,0.0,,0.4,,0.0,,0.4,,5.0,,,,,
2021-12-12,19.25,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-12,2021.0,12.0,12.0,†,3.5,,-4.0,,-0.3,,18.3,,0.0,,0.0,,0.0,,0.0,,3.0,,,,,
2021-12-13,16.07,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-13,2021.0,12.0,13.0,†,2.0,,-3.0,,-0.5,,18.5,,0.0,,0.0,,11.0,,11.0,,2.0,,,,,
2021-12-14,14.71,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-14,2021.0,12.0,14.0,†,-4.0,,-7.0,,-5.5,,23.5,,0.0,,0.0,,0.0,,0.0,,12.0,,,,,
2021-12-15,19.58,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-15,2021.0,12.0,15.0,†,-4.0,,-13.0,,-8.5,,26.5,,0.0,,0.0,,3.8,,3.8,,10.0,,,,,
2021-12-16,18.68,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-16,2021.0,12.0,16.0,†,-4.5,,-8.0,,-6.3,,24.3,,0.0,,0.0,,0.0,,0.0,,12.0,,,,,
2021-12-17,21.12,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-17,2021.0,12.0,17.0,†,-6.0,,-17.0,,-11.5,,29.5,,0.0,,0.0,,13.6,,13.6,,10.0,,,,,
2021-12-18,24.91,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-18,2021.0,12.0,18.0,†,-4.5,,-10.0,,-7.3,,25.3,,0.0,,0.0,,0.0,,0.0,,20.0,,,,,
2021-12-19,21.95,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-19,2021.0,12.0,19.0,†,-7.0,,-11.0,,-9.0,,27.0,,0.0,,0.0,,0.0,,0.0,,19.0,,,,,
2021-12-20,17.81,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-20,2021.0,12.0,20.0,†,-9.0,,-12.0,,-10.5,,28.5,,0.0,,0.0,,0.0,,0.0,,16.0,,,,,
2021-12-21,24.08,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-21,2021.0,12.0,21.0,†,-5.0,,-17.0,,-11.0,,29.0,,0.0,,0.0,,0.0,,0.0,,16.0,,,,,
2021-12-22,19.71,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-22,2021.0,12.0,22.0,†,0.0,,-10.0,,-5.0,,23.0,,0.0,,0.0,,0.6,,0.6,,15.0,,,,,
2021-12-23,21.24,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-23,2021.0,12.0,23.0,†,-6.0,,-7.0,,-6.5,,24.5,,0.0,,0.0,,2.6,,2.6,,15.0,,,,,
2021-12-24,19.65,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-24,2021.0,12.0,24.0,†,-9.0,,-11.0,,-10.0,,28.0,,0.0,,0.0,,1.0,,1.0,,16.0,,,,,
2021-12-25,26.07,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-25,2021.0,12.0,25.0,†,-17.0,,-20.0,,-18.5,,36.5,,0.0,,0.0,,4.4,,4.4,,15.0,,,,,
2021-12-26,32.61,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-26,2021.0,12.0,26.0,†,-23.0,,-24.0,,-23.5,,41.5,,0.0,,0.0,,0.0,,0.0,,18.0,,,,,
2021-12-27,37.44,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-27,2021.0,12.0,27.0,†,-22.0,,-30.5,,-26.3,,44.3,,0.0,,0.0,,0.0,T,0.0,T,18.0,,,,,
2021-12-28,35.98,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-28,2021.0,12.0,28.0,†,-19.0,,-26.0,,-22.5,,40.5,,0.0,,0.0,,2.4,,2.4,,18.0,,,,,
2021-12-29,31.17,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-29,2021.0,12.0,29.0,†,-18.0,,-25.0,,-21.5,,39.5,,0.0,,0.0,,3.8,,3.8,,20.0,,,,,
2021-12-30,25.99,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-30,2021.0,12.0,30.0,†,-16.0,,-20.0,,-18.0,,36.0,,0.0,,0.0,,0.0,T,0.0,T,25.0,,,,,
2021-12-31,24.0,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2021-12-31,2021.0,12.0,31.0,†,-15.0,,-21.5,,-18.3,,36.3,,0.0,,0.0,,0.0,,0.0,,25.0,,,,,
2022-01-01,33.03,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-01,2022.0,1.0,1.0,†,-9.0,,-22.0,,-15.5,,33.5,,0.0,,0.0,,0.0,,0.0,,25.0,,,,,
2022-01-02,26.54,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-02,2022.0,1.0,2.0,†,-2.0,,-13.0,,-7.5,,25.5,,0.0,,0.0,,0.0,,0.0,,18.0,,,,,
2022-01-03,23.76,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-03,2022.0,1.0,3.0,†,-0.5,,-6.5,,-3.5,,21.5,,0.0,,0.0,,0.0,,0.0,,16.0,,,,,
2022-01-04,23.48,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-04,2022.0,1.0,4.0,†,-14.0,,-16.0,,-15.0,,33.0,,0.0,,0.0,,1.8,,1.8,,17.0,,,,,
2022-01-05,28.81,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-05,2022.0,1.0,5.0,†,-17.0,,-21.0,,-19.0,,37.0,,0.0,,0.0,,7.0,,7.0,,20.0,,,,,
2022-01-06,25.18,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-06,2022.0,1.0,6.0,†,-10.0,,-20.5,,-15.3,,33.3,,0.0,,0.0,,1.0,,1.0,,27.0,,,,,
2022-01-07,26.55,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-07,2022.0,1.0,7.0,†,-9.0,,-15.0,,-12.0,,30.0,,0.0,,0.0,,0.0,T,0.0,T,27.0,,,,,
2022-01-08,27.11,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-08,2022.0,1.0,8.0,†,-4.5,,-16.5,,-10.5,,28.5,,0.0,,0.0,,0.6,,0.6,,26.0,,,,,
2022-01-09,24.24,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-09,2022.0,1.0,9.0,†,-1.0,,-11.5,,-6.3,,24.3,,0.0,,0.0,,0.0,,0.0,,25.0,,,,,
2022-01-10,16.68,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-10,2022.0,1.0,10.0,†,1.0,,-3.5,,-1.3,,19.3,,0.0,,0.0,,0.0,,0.0,,25.0,,,,,
2022-01-11,19.51,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-11,2022.0,1.0,11.0,†,2.5,,-1.0,,0.8,,17.2,,0.0,,3.6,,0.0,,3.6,,25.0,,,,,
2022-01-12,14.94,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-12,2022.0,1.0,12.0,†,3.5,,0.5,,2.0,,16.0,,0.0,,4.6,,0.0,,4.6,,24.0,,,,,
2022-01-13,14.58,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-13,2022.0,1.0,13.0,†,3.0,,0.5,,1.8,,16.2,,0.0,,0.0,,0.0,,0.0,,19.0,,,,,
2022-01-14,16.7,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-14,2022.0,1.0,14.0,†,3.5,,0.0,,1.8,,16.2,,0.0,,0.0,,0.0,,0.0,,18.0,,,,,
2022-01-15,17.44,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-15,2022.0,1.0,15.0,†,3.5,,0.0,,1.8,,16.2,,0.0,,0.0,,0.0,,0.0,,16.0,,,,,
2022-01-16,17.0,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-16,2022.0,1.0,16.0,†,3.0,,-2.0,,0.5,,17.5,,0.0,,0.0,,0.0,,0.0,,16.0,,,,,
2022-01-17,13.94,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-17,2022.0,1.0,17.0,†,3.0,,-2.0,,0.5,,17.5,,0.0,,0.0,,0.0,,0.0,,16.0,,,,,
2022-01-18,12.68,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-18,2022.0,1.0,18.0,†,3.0,,-1.0,,1.0,,17.0,,0.0,,0.0,,0.0,,0.0,,15.0,,,,,
2022-01-19,15.1,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-19,2022.0,1.0,19.0,†,0.5,,-4.5,,-2.0,,20.0,,0.0,,0.0,,5.0,,5.0,,15.0,,,,,
2022-01-20,15.75,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-20,2022.0,1.0,20.0,†,2.0,,-2.0,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,18.0,,,,,
2022-01-21,14.08,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-21,2022.0,1.0,21.0,†,3.0,,-1.0,,1.0,,17.0,,0.0,,0.0,,0.0,,0.0,,18.0,,,,,
2022-01-22,17.85,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-22,2022.0,1.0,22.0,†,-1.0,,-4.0,,-2.5,,20.5,,0.0,,0.0,,0.0,,0.0,,17.0,,,,,
2022-01-23,20.61,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-23,2022.0,1.0,23.0,†,-2.0,,-5.0,,-3.5,,21.5,,0.0,,0.0,,0.0,,0.0,,17.0,,,,,
2022-01-24,15.65,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-24,2022.0,1.0,24.0,†,3.0,,-6.0,,-1.5,,19.5,,0.0,,0.0,,0.0,,0.0,,17.0,,,,,
2022-01-25,16.17,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-25,2022.0,1.0,25.0,†,-2.5,,-6.0,,-4.3,,22.3,,0.0,,0.0,,0.0,,0.0,,17.0,,,,,
2022-01-26,12.58,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-26,2022.0,1.0,26.0,†,-4.0,,-7.0,,-5.5,,23.5,,0.0,,0.0,,0.0,,0.0,,17.0,,,,,
2022-01-27,16.45,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-27,2022.0,1.0,27.0,†,-3.5,,-6.0,,-4.8,,22.8,,0.0,,0.0,,0.0,,0.0,,16.0,,,,,
2022-01-28,19.59,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-28,2022.0,1.0,28.0,†,-3.5,,-6.5,,-5.0,,23.0,,0.0,,0.0,,0.0,,0.0,,16.0,,,,,
2022-01-29,21.5,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-29,2022.0,1.0,29.0,†,-2.5,,-5.0,,-3.8,,21.8,,0.0,,0.0,,0.8,,0.8,,16.0,,,,,
2022-01-30,23.95,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-30,2022.0,1.0,30.0,†,-0.5,,-3.5,,-2.0,,20.0,,0.0,,0.0,,3.4,,3.4,,16.0,,,,,
2022-01-31,12.05,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-01-31,2022.0,1.0,31.0,†,1.5,,-5.0,,-1.8,,19.8,,0.0,,0.0,,0.0,,0.0,,21.0,,,,,
2022-02-01,15.33,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-01,2022.0,2.0,1.0,†,-1.0,,-5.0,,-3.0,,21.0,,0.0,,0.0,,0.6,,0.6,,20.0,,,,,
2022-02-02,20.79,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-02,2022.0,2.0,2.0,†,-7.0,,-15.0,,-11.0,,29.0,,0.0,,0.0,,9.6,,9.6,,20.0,,,,,
2022-02-03,16.71,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-03,2022.0,2.0,3.0,†,-3.5,,-10.0,,-6.8,,24.8,,0.0,,0.0,,0.0,,0.0,,28.0,,,,,
2022-02-04,20.15,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-04,2022.0,2.0,4.0,†,3.0,,-5.5,,-1.3,,19.3,,0.0,,0.0,,0.0,,0.0,,26.0,,,,,
